frame,id,x,y,cid
0,0,437.6517185497821,728.8572071619606,0
1,0,450.6411100063229,717.8979425741977,0
2,0,464.1885392742199,707.4607502625165,0
3,0,478.1850239979058,697.3647548843948,0
4,0,492.4497333018375,687.5001100056139,0
5,0,506.8576115538572,677.7830864828123,0
6,0,521.338336538977,668.1522704080493,0
7,0,535.8779741011978,658.6095459294858,0
8,0,550.4786272020881,649.1616304592449,0
9,0,565.1159065627585,639.7633619996767,0
10,0,579.7848101376726,630.4142236823133,0
11,0,594.4831092261263,621.1110096752501,0
12,0,609.2087034167668,611.8507472587703,0
13,0,623.9596527488584,602.6306539538688,0
14,0,638.7341641039754,593.4481255181029,0
15,0,653.5305789161366,584.3007246933959,0
16,0,668.3473620602861,575.1861706543575,0
17,0,683.2048293167206,566.1424089541872,0
18,0,698.111051061975,557.1814008074367,0
19,0,713.0715561161383,548.3133350801933,0
20,0,728.0828341678936,539.5298950233289,0
21,0,743.1410194114436,530.82607123861,0
22,0,758.242710499528,522.1970272727906,0
23,0,773.38476771503,513.6381954104979,0
24,0,788.5642916938447,505.1452656441282,0
25,0,803.7786039046946,496.7141744280413,0
26,0,819.0252287533808,488.3410933682713,0
27,0,834.3018771875161,480.02241796770574,0
28,0,849.6064316830901,471.7547565224095,0
29,0,864.936932500464,463.5349192442537,0
30,0,880.2915651041951,455.35990766776274,0
31,0,895.6686486481606,447.2269043846876,0
32,0,911.0666254345444,439.1332631378534,0
33,0,926.4840512622302,431.0764992959627,0
34,0,941.9195865868722,423.0542807229475,0
35,0,957.3719884213378,415.0644190488853,0
36,0,972.840102911263,407.1048613441877,0
37,0,988.3228585261246,399.1736821945298,0
38,0,1003.8192598114924,391.2690761706463,0
39,0,1019.3283816529794,383.3893506845151,0
40,0,1034.8493640068862,375.532919221469,0
41,0,1050.381407056624,367.6982949362988,0
42,0,1065.9216679132749,359.8797200316088,0
43,0,1081.439266782928,352.0182155782262,0
44,0,1096.87214184946,344.0151268962682,0
45,0,1112.2005521670208,335.8296570325507,0
46,0,1127.416481432895,327.4446270520168,0
47,0,1142.430759408666,318.7683721944695,0
48,0,1157.0785440714865,309.6584167359907,0
49,0,1150.2731627195822,306.6548859346696,0
50,0,1123.6210978809636,306.0044708071818,0
51,0,1106.361715444365,305.08871650015993,0
52,0,1089.0688010596864,303.8149022123945,0
53,0,1071.764358321568,302.29829021822576,0
54,0,1054.4787324960582,300.5538267411391,0
55,0,1037.2130399979485,298.5963038006136,0
