frame,id,x,y,cid
0,0,135.165,-221.108,0
0,1,135.005,-221.147,0
0,2,135.235,-221.089,0
0,3,135.262,-221.232,0
0,4,135.237,-221.288,0
0,5,135.029,-221.102,0
0,6,135.04,-221.165,0
0,7,135.321,-221.225,0
0,8,135.095,-221.12,0
0,9,135.239,-221.161,0
0,10,135.494,-221.206,0
0,11,135.215,-221.259,0
0,12,135.379,-221.326,0
0,13,135.24,-221.066,0
0,14,135.371,-221.108,0
0,15,135.404,-221.247,0
1,0,135.278,-221.087,0
1,1,135.12,-221.148,0
1,2,135.345,-221.057,0
1,3,135.377,-221.22,0
1,4,135.353,-221.286,0
1,5,135.143,-221.086,0
1,6,135.155,-221.157,0
1,7,135.436,-221.214,0
1,8,135.209,-221.111,0
1,9,135.352,-221.139,0
1,10,135.607,-221.181,0
1,11,135.33,-221.249,0
1,12,135.493,-221.307,0
1,13,135.354,-221.044,0
1,14,135.485,-221.091,0
1,15,135.519,-221.235,0
2,0,135.392,-221.067,0
2,1,135.236,-221.147,0
2,2,135.458,-221.03,0
2,3,135.492,-221.218,0
2,4,135.468,-221.28,0
2,5,135.258,-221.073,0
2,6,135.27,-221.153,0
2,7,135.546,-221.18,0
2,8,135.325,-221.116,0
2,9,135.465,-221.115,0
2,10,135.718,-221.152,0
2,11,135.445,-221.238,0
2,12,135.607,-221.288,0
2,13,135.469,-221.034,0
2,14,135.597,-221.063,0
2,15,135.631,-221.21,0
3,0,135.506,-221.055,0
3,1,135.351,-221.145,0
3,2,135.57,-221.005,0
3,3,135.604,-221.19,0
3,4,135.581,-221.258,0
3,5,135.373,-221.065,0
3,6,135.385,-221.158,0
3,7,135.657,-221.15,0
3,8,135.44,-221.114,0
3,9,135.579,-221.098,0
3,10,135.828,-221.116,0
3,11,135.555,-221.206,0
3,12,135.721,-221.272,0
3,13,135.583,-221.018,0
3,14,135.709,-221.037,0
3,15,135.744,-221.187,0
4,0,135.618,-221.027,0
4,1,135.465,-221.129,0
4,2,135.684,-220.986,0
4,3,135.714,-221.154,0
4,4,135.694,-221.239,0
4,5,135.487,-221.051,0
4,6,135.498,-221.137,0
4,7,135.768,-221.119,0
4,8,135.553,-221.092,0
4,9,135.691,-221.072,0
4,10,135.935,-221.074,0
4,11,135.666,-221.173,0
4,12,135.832,-221.24,0
4,13,135.697,-221.001,0
4,14,135.823,-221.026,0
4,15,135.852,-221.146,0
5,0,135.729,-220.996,0
5,1,135.58,-221.113,0
5,2,135.795,-220.954,0
5,3,135.821,-221.112,0
5,4,135.802,-221.198,0
5,5,135.601,-221.031,0
5,6,135.611,-221.114,0
5,7,135.877,-221.081,0
5,8,135.665,-221.064,0
5,9,135.805,-221.051,0
5,10,136.038,-221.022,0
5,11,135.777,-221.144,0
5,12,135.941,-221.202,0
5,13,135.81,-220.981,0
5,14,135.932,-220.99,0
5,15,135.961,-221.109,0
6,0,135.841,-220.969,0
6,1,135.69,-221.082,0
6,2,135.902,-220.911,0
6,3,135.932,-221.079,0
6,4,135.908,-221.152,0
6,5,135.713,-221.007,0
6,6,135.718,-221.07,0
6,7,135.979,-221.027,0
6,8,135.776,-221.033,0
6,9,135.918,-221.03,0
6,10,136.144,-220.976,0
6,11,135.887,-221.11,0
6,12,136.043,-221.148,0
6,13,135.921,-220.949,0
6,14,136.034,-220.935,0
6,15,136.059,-221.049,0
7,0,135.948,-220.924,0
7,1,135.797,-221.037,0
7,2,135.995,-220.844,0
7,3,136.031,-221.021,0
7,4,136.015,-221.108,0
7,5,135.818,-220.961,0
7,6,135.827,-221.032,0
7,7,136.083,-220.977,0
7,8,135.887,-221.002,0
7,9,136.024,-220.986,0
7,10,136.25,-220.932,0
7,11,135.99,-221.057,0
7,12,136.147,-221.099,0
7,13,136.026,-220.902,0
7,14,136.137,-220.884,0
7,15,136.163,-220.999,0
8,0,136.047,-220.866,0
8,1,135.904,-220.994,0
8,2,136.084,-220.771,0
8,3,136.139,-220.98,0
8,4,136.117,-221.055,0
8,5,135.924,-220.915,0
8,6,135.936,-220.996,0
