frame,id,x,y,cid
0,0,411.00974259373095,272.06903727360503,0
0,1,383.6776137268684,280.0304996065977,0
0,2,424.7623373563071,226.7861986720528,0
0,3,363.5325939359733,280.3445827321902,0
0,4,394.905446003076,254.42928363716973,0
0,5,240.7019438524183,309.73397371575425,0
0,6,429.8296044694784,209.73063820405525,0
1,0,420.880021047125,278.1440437141337,0
1,1,393.7125110904181,285.8295456404747,0
1,2,434.8060354804143,232.56998877818617,0
1,3,373.3790612191162,286.45810725099227,0
1,4,404.7733642417675,260.5081231345161,0
1,5,250.2091869083402,316.36273147838403,0
1,6,439.3455078070677,216.3469576997913,0
2,0,430.9295606580482,283.91767806421905,0
2,1,403.5892816713269,291.89399144302683,0
2,2,444.9563607321485,238.1645394557658,0
2,3,383.194137075966,292.6219036399303,0
2,4,414.4654113277816,266.8636186527653,0
2,5,259.89829252412136,322.7227104379591,0
2,6,449.0260077764727,222.72002763055065,0
3,0,440.7938975753197,290.0023273706751,0
3,1,413.28929032599166,298.2373290581495,0
3,2,454.9562867965071,244.0236843342751,0
3,3,392.80106096723097,299.10535282593014,0
3,4,423.980833479499,273.4806301590729,0
3,5,269.5535839322743,329.1339075043148,0
3,6,458.6014930009697,229.24981956563096,0
4,0,450.51149770656406,296.3186829408785,0
4,1,422.9565632859536,304.6304451620216,0
4,2,465.09027590014216,249.6477722467641,0
4,3,402.3917857295799,305.61274082211315,0
4,4,433.4290716297945,280.19322249402813,0
4,5,279.1884505045594,335.5757586462043,0
4,6,468.2504108028653,235.6706049733721,0
5,0,460.13693534005057,302.77461435035474,0
5,1,432.43289043098434,311.3033248882232,0
5,2,475.1102814785642,255.4725115721237,0
5,3,412.0059969405857,312.08537883069755,0
5,4,442.9692827082242,286.77444370129706,0
5,5,289.0083483443768,341.7318699525038,0
5,6,477.8301832925686,242.19410549422167,0
6,0,469.8365566357704,309.11854426166514,0
6,1,442.0100773583956,317.83062069563243,0
6,2,484.9055230213784,261.66777937246354,0
6,3,421.7604296537127,318.34470327068914,0
6,4,452.5084098635291,293.3572358987559,0
6,5,298.5934181569647,348.2475845478354,0
6,6,487.6549986479209,248.3423656735923,0
