frame,id,x,y,cid
0,0,1040.394334277453,152.28696408352732,0
0,1,522.4936638154996,195.5082159680053,0
0,2,557.4941016614112,198.0246611283389,0
0,3,662.398031835765,98.8444204802016,0
0,4,504.0750949403016,514.3974767053593,0
0,5,920.590900278267,177.6942750950132,0
0,6,717.4211532850036,144.37747498553048,0
0,7,175.50596822860464,655.4729432950228,0
0,8,812.9820030991611,122.41467033503464,0
0,9,885.552816468722,165.29354871205587,0
0,10,330.6963716613495,333.8361792084536,0
0,11,389.17711261123,289.4983658386622,0
0,12,1172.3581275280244,368.15054216290207,0
0,13,426.2864199957086,200.6709473707168,0
0,14,72.86663267934992,717.2870985870513,0
0,15,581.1375990575675,153.70660865686972,0
0,16,923.1747764866668,53.35634690711855,0
0,17,498.67166334910473,194.6936976369903,0
0,18,315.4781235552403,380.4771303662293,0
1,0,1050.4016426197022,161.2584399790058,0
1,1,531.410243227909,185.4519636053108,0
1,2,545.3355188016595,203.75200456509512,0
1,3,675.7751852546951,97.54620385482444,0
1,4,514.8842575809351,522.384691677321,0
1,5,907.2181554686522,176.35140642797276,0
1,6,730.704350264162,142.33045812852217,0
1,7,182.59027802449285,644.0516406234409,0
1,8,799.9670243981985,125.7678672295651,0
1,9,872.1174882534293,164.93921024764597,0
1,10,340.021704094022,324.1577612065203,0
1,11,399.3345782640098,280.6972584360339,0
1,12,1170.104665689626,381.40027837698887,0
1,13,436.733440448862,192.2155725326983,0
1,14,64.02506731285825,727.4093671998701,0
1,15,593.6709701252479,148.85395889825,0
1,16,910.5123017590504,57.86138117696344,0
1,17,507.68928863857,184.7279546070504,0
1,18,324.4042298230647,370.4293332496716,0
2,0,1059.9135407579358,170.75356471793734,0
2,1,541.1560940557926,176.19712748355042,0
2,2,533.144980465711,209.41101287749123,0
2,3,689.16645121777,96.40270225614164,0
2,4,525.6834379352757,530.3853981257806,0
2,5,893.8530498147404,174.93452574853035,0
2,6,744.0384575450373,140.64665795566654,0
2,7,189.0874662720965,632.28643153583,0
2,8,786.9321749480331,129.04297025260465,0
2,9,858.6784212759197,164.78084745526388,0
2,10,349.5909956795292,314.7204809546924,0
2,11,409.6573642575229,272.0906511293114,0
2,12,1167.7612439651757,394.6343999806833,0
2,13,447.4154518172027,184.0590884171839,0
2,14,55.2175508526096,737.5612760746802,0
2,15,606.3959201993091,144.5285403505659,0
2,16,897.9730423792533,62.69879517683677,0
2,17,517.2166018074794,175.24829724079888,0
2,18,333.5067531769998,360.5410741212371,0
3,0,1068.953317303657,180.69921904550307,0
3,1,551.5924064609226,167.72853944406415,0
3,2,520.9552938124367,215.07185550867143,0
3,3,702.5736479939353,95.4642596072894,0
3,4,536.449347914395,538.4308180850804,0
3,5,880.5038496651292,173.37489266167327,0
3,6,757.4036747943002,139.230830324912,0
3,7,195.12078301207296,620.276740069555,0
3,8,773.9336278765024,132.45930952574523,0
3,9,845.2384216833892,164.78415695356537,0
3,10,359.3286928725503,305.45706617519403,0
3,11,420.0354954486109,263.5508623157302,0
3,12,1165.399118310252,407.8651959654437,0
3,13,457.63274723409415,175.32750927226576,0
3,14,46.49878325335165,747.7895062026217,0
3,15,619.3057401688418,140.7908741864664,0
3,16,885.5699461499859,67.87535812222163,0
3,17,527.2238474712761,166.2767514306042,0
3,18,342.71814412225405,350.75415035257066,0
4,0,1077.5285390400445,191.04809203592043,0
4,1,562.606955125095,160.02702545494637,0
4,2,508.8914453712873,220.99614118620065,0
4,3,716.0014642893054,96.0364042898576,0
4,4,547.1897103093489,546.5103116103617,0
4,5,867.1456130841412,171.89465097655702,0
4,6,770.8048233164892,138.20964557853557,0
4,7,200.69144555257213,608.0455782743746,0
4,8,760.940057818542,135.89452962769988,0
4,9,831.8012595415925,165.06033366341865,0
4,10,369.1589879942175,296.2919749142776,0
4,11,430.4677750817862,255.0773068839628,0
4,12,1163.0856976370194,421.1045949241828,0
4,13,468.2280722932582,167.05873143689917,0
4,14,37.782275958804135,758.0196626327112,0
4,15,632.343153794927,137.52599349303094,0
4,16,873.2081919169066,73.14988485747915,0
4,17,537.7416459989787,157.90958260652417,0
4,18,352.07947558482795,341.1105476415594,0
5,0,1085.5912633268322,201.8010487025887,0
5,1,574.1041536110422,153.06656376230447,0
5,2,496.9613048929984,227.1852726412832,0
5,3,729.3002655534252,97.97946500364036,0
5,4,557.8864005318069,554.647535847457,0
5,5,853.7794533268357,170.48774893938986,0
5,6,784.2119458142586,137.27014234288046,0
5,7,205.91869675720176,595.6637591493956,0
5,8,748.0408857910458,139.66877935513716,0
5,9,818.4313943797911,166.43157600350682,0
5,10,379.1765462702178,287.33194555121537,0
5,11,440.87281464604297,246.5703243598093,0
5,12,1160.745643471687,434.33931239390273,0
5,13,479.1635667484323,159.24537357866325,0
5,14,29.085084698671288,768.2662456819363,0
5,15,645.484743652443,134.7095744871238,0
5,16,860.8293003991057,78.38406528907653,0
5,17,548.7423480811148,150.18830332779797,0
5,18,361.4866434674234,331.5116522661183,0
6,0,1093.0549157862072,212.97814546183992,0
6,1,586.0121220830417,146.83487965045586,0
6,2,484.9587690975121,233.2328121804736,0
6,3,742.3322850083297,101.2658108355626,0
6,4,568.5826730049263,562.7853092026684,0
6,5,840.3406126985251,170.3112197155508,0
6,6,797.6248598161789,136.41730122221935,0
6,7,211.3868348508069,583.3864196253267,0
6,8,735.0819998739553,143.23260816525598,0
6,9,805.2225240268663,168.91337857414476,0
6,10,389.2550595178999,278.44053561148723,0
6,11,451.1508127217304,237.910280736584,0
6,12,1158.3456997440014,447.5633008279548,0
6,13,490.4637170937579,151.9693717800765,0
6,14,20.472335533170096,778.5839078111281,0
6,15,658.712772737563,132.33200292706118,0
6,16,848.6337485537995,84.03226103536997,0
6,17,560.1894822386494,143.1458094811976,0
6,18,370.9519738731946,321.9701052055216,0
7,0,1099.89147318487,224.54944975024185,0
7,1,598.292029093358,141.3725098517344,0
7,2,472.8831988066299,239.13316828413048,0
7,3,755.4024326489624,104.39707905340371,0
7,4,579.2266101121404,570.991416858413,0
7,5,826.9303525966877,171.20482141713134,0
7,6,811.0606651858253,136.08154227747028,0
7,7,217.02774684867845,571.1874970568263,0
7,8,722.0716539620024,146.60373546207092,0
7,9,791.9888745107005,171.25946477957007,0
7,10,399.478541221632,269.7162005735915,0
7,11,461.4164889446757,229.2356342489365,0
7,12,1155.8561510357404,460.7707134144229,0
7,13,502.0766584647537,145.20378291333228,0
7,14,11.904702371429886,788.9390641115347,0
7,15,672.0037003650883,130.33579582360647,0
7,16,836.6876451655655,90.19052490091082,0
7,17,572.02848353249,136.7840763553553,0
7,18,380.6021772464254,312.61557823430144,0
8,0,1106.2049559538157,236.4142521222253,0
8,1,610.8084117389459,136.47620864886449,0
8,2,460.8042428252269,245.02659024419145,0
8,3,768.146459246779,108.66596486519852,0
8,4,589.9314955356175,579.117856919733,0
8,5,813.6097834395579,172.99256785612093,0
8,6,824.4948683916837,136.47623737967768,0
8,7,222.94026552945544,559.1178772264644,0
8,8,709.0966542238618,150.10844397994416,0
8,9,778.9824282590488,174.64560652245308,0
8,10,408.9986802834541,260.22933848733936,0
8,11,472.0386953126583,221.0014171109209,0
8,12,1153.3878662148445,473.9821164452495,0
8,13,514.0024999437733,139.00637175888258,0
8,14,3.336551585946683,799.293792119417,0
8,15,685.3390297311278,128.66170183005443,0
8,16,825.0697170176228,96.947546844729,0
8,17,584.1631114478093,131.00615238936615,0
8,18,390.23361913060165,303.2417355200388,0
9,0,1111.981515456319,248.54952963508188,0
9,1,623.5637671913271,132.24129338602762,0
9,2,448.6474754657352,250.75778622471736,0
9,3,780.0461362351235,114.91346737204594,0
9,4,600.6038196304285,587.2870122258413,0
9,5,800.446304865273,175.70484214614785,0
9,6,837.889211535499,137.58311214482737,0
9,7,229.026581875186,547.1349579936692,0
9,8,696.1181997792177,153.60033748179896,0
9,9,765.8882330972629,177.67474056786287,0
9,10,417.8957158142408,250.1557910107093,0
9,11,483.03460642787786,213.27331651981888,0
9,12,1150.8931150921426,487.1885473346223,0
9,13,526.1890695504027,133.3388219158925,0
9,14,11.98893817518198,789.0093472481359,0
9,15,698.73382846051,127.56035401971516,0
9,16,813.7281214656812,104.1587749187937,0
9,17,596.568140442223,125.83422280286212,0
9,18,399.1721800117472,293.2050164657834,0
10,0,1117.1767938497208,260.9447981846152,0
10,1,636.7530355277718,129.65734277712338,0
10,2,436.0329373841096,255.3953533657105,0
10,3,790.4304355328751,123.44575476141095,0
10,4,611.2275619015837,595.5192476546946,0
10,5,787.2081159419231,178.02517704216945,0
10,6,851.2198332946142,139.29428820689813,0
10,7,235.33464011946955,535.2672707216383,0
10,8,683.1301523978841,157.0563793247509,0
10,9,752.7257877436987,180.3920245637744,0
10,10,426.2727951365586,239.6458841591908,0
10,11,494.4036573611925,206.10545206269512,0
10,12,1148.3988440512544,500.3950689044599,0
10,13,538.6053162856516,128.19388100180814,0
10,14,8.35352837553063,776.0703598229701,0
10,15,712.154503140659,126.83987422845956,0
10,16,802.5850073595791,111.67306849958946,0
10,17,609.2491024227372,121.38149293807642,0
10,18,407.4394503026461,282.60851506498034,0
11,0,1121.867011540967,273.5398550724868,0
11,1,650.1564684432506,128.66659251582578,0
11,2,423.4354570957601,260.0790581370049,0
11,3,799.5134686105116,133.3519200189948,0
11,4,621.8877601941842,603.7042200042164,0
11,5,773.9171415197445,180.02107255771983,0
11,6,864.4452839787918,141.68616073702677,0
11,7,241.95293273054824,523.5697580409809,0
11,8,670.1645938391779,160.595855452762,0
11,9,739.8017071571697,184.08007838563043,0
11,10,435.2634338606984,229.6557882971884,0
11,11,506.0739145509044,199.4392164588496,0
11,12,1145.9405364459178,513.6083320789201,0
11,13,551.2474120982998,123.6319720303552,0
11,14,6.569706498950232,762.7492645409509,0
11,15,725.5886152712055,126.44209129279788,0
11,16,791.5377866490066,119.3276432475359,0
11,17,622.4289109772596,118.74971664322568,0
11,18,415.1256619958633,271.5832826498768,0
12,0,1126.0457006368729,286.31374083366995,0
12,1,663.5874698841277,129.1583244500706,0
12,2,410.8923933629912,264.90659914622444,0
12,3,807.3781033597533,144.25059517981236,0
12,4,632.4815207637935,611.9750021313064,0
12,5,760.7903557369903,182.9057033856906,0
12,6,877.5283904932537,144.76283490424763,0
12,7,248.75807012489665,511.97994764373794,0
12,8,657.1878455964236,164.09408429664467,0
12,9,726.8187280429169,187.5551112371118,0
12,10,444.9379004583225,220.32635658612173,0
12,11,517.9815271911368,193.20685244427392,0
12,12,1143.49766315967,526.8244574607155,0
12,13,564.0943785736027,119.68367462736708,0
12,14,6.493846134739462,749.3094786347267,0
12,15,739.008519370566,127.17678440149632,0
12,16,780.8785073647342,127.5138123845548,0
12,17,635.8309700623156,117.74055249370927,0
12,18,422.35647529757966,260.2541635757509,0
13,0,1129.6494672637998,299.2615771818266,0
13,1,676.9126133326741,130.91165045388738,0
13,2,398.92140624348286,271.01635097298185,0
13,3,816.2884655142494,154.31235676890418,0
13,4,643.0542726862363,620.2726232835693,0
13,5,747.8352827530148,186.4833679842617,0
13,6,890.4450085071423,148.47694032591875,0
13,7,255.69673726727137,500.469582823832,0
13,8,644.2076546602282,167.5795173055995,0
13,9,714.0995109469999,191.897359095875,0
13,10,455.0749520034441,211.50174407499424,0
13,11,530.1529961661535,187.5069451651853,0
13,12,1141.0183158232564,540.0337888891194,0
13,13,577.1316426222828,116.41819669527284,0
13,14,8.01322894517604,735.9556373942689,0
13,15,752.2879672200127,129.24798328471,0
13,16,770.4775711870928,136.02581136415006,0
13,17,649.2657761135652,117.36693990651908,0
13,18,430.42318850109416,249.5041990133793,0
14,0,1132.795906953333,312.3280808182295,0
14,1,690.0363825449847,133.80997439403117,0
14,2,387.4867129063632,278.0790266901609,0
14,3,826.0110110209391,163.59167295439698,0
14,4,653.599907194687,628.604681421519,0
14,5,734.8211357266078,189.8397912554036,0
14,6,903.167562624562,152.80940114274452,0
14,7,262.73293699575896,489.01857879008753,0
14,8,631.2021238681656,170.9691734558177,0
14,9,701.233503212163,195.78315952398725,0
14,10,465.7516379821675,203.3382903627637,0
14,11,542.5464308614764,182.307293594862,0
14,12,1138.5649920557344,553.247978326679,0
14,13,590.4800881635174,114.85211827045016,0
14,14,11.042446763928645,722.8614616123974,0
14,15,765.3523186904604,132.4033470761945,0
14,16,760.4045303996867,144.92342055399712,0
14,17,662.7019887421338,117.685985671093,0
14,18,439.1879799841005,239.315380128964,0
15,0,1135.4821078420932,325.4969047894589,0
15,1,702.9704867818555,137.4627196068485,0
15,2,376.686697243985,286.07860553484926,0
15,3,836.2522192023558,172.2951926438607,0
15,4,664.1982327568966,636.8696130774623,0
15,5,721.9984612754828,193.86628103192905,0
15,6,915.7055235797422,157.65017949817178,0
15,7,269.83677475504123,477.6094119015809,0
15,8,618.2038219689225,174.38644542862494,0
15,9,688.2669064163227,199.3188302572576,0
15,10,476.87741042746336,195.7983442425653,0
15,11,555.4677205633494,178.6094736370662,0
15,12,1136.0156604103531,566.4439818187162,0
15,13,603.9188224790829,115.03656337242138,0
15,14,15.456489971896085,710.1669816089394,0
15,15,778.2847707781889,136.06193737829273,0
15,16,750.4721547475151,153.97778491071202,0
15,17,676.0088113031144,119.57333124903528,0
15,18,448.5580667758567,229.68028420235504,0
16,0,1137.8482066289976,338.7269908258613,0
16,1,715.5628639037574,142.16012723444507,0
16,2,366.44809681917576,294.78519277331964,0
16,3,846.9139473602728,180.47817209432256,0
16,4,674.8040304099353,645.1249541450862,0
16,5,709.020567081083,197.3602561719328,0
16,6,927.976119107528,163.13343449803156,0
16,7,277.03924839275635,466.26225483480783,0
16,8,605.1589234790655,177.62129061647042,0
16,9,675.2034515838332,202.47790414678687,0
16,10,488.3839884441776,188.85339914953045,0
16,11,568.6932026190283,176.21777457679227,0
16,12,1133.4292942609836,579.6327766894159,0
16,13,617.339852153968,115.75039981437028,0
16,14,18.91982301099619,697.1808765631499,0
16,15,791.1408592483193,139.9804306152627,0
16,16,740.9064769255488,163.4187280736773,0
16,17,689.0819059247392,122.692272898705,0
16,18,458.4599031920874,220.59253224787216,0
17,0,1139.8235954468755,352.0210285502776,0
17,1,727.8782685343091,147.54198646576896,0
17,2,356.7227506613922,304.0615736468761,0
17,3,857.7935289306324,188.3691989510688,0
17,4,685.4460511094047,653.3335469253419,0
17,5,695.9174301072084,200.35047379676908,0
17,6,939.9722323184932,169.19370411494685,0
17,7,284.2450343773142,454.91720091934536,0
17,8,592.1069634247126,180.82752497153209,0
17,9,662.0601994534595,205.2865556804285,0
17,10,500.244412387496,182.53169495803587,0
17,11,582.1002520606439,175.27722937847727,0
17,12,1130.8487417786027,592.8227103088727,0
17,13,630.7178662181302,117.0397173466626,0
17,14,21.078369834827463,683.9153469616101,0
17,15,803.9113480248094,144.1694897470417,0
