frame,id,x,y,cid
0,0,-101.757,-357.815,0
0,1,-101.658,-357.651,0
0,2,-102.019,-358.189,0
0,3,-102.069,-358.209,0
0,4,-101.785,-357.632,0
0,5,-101.947,-358.04,0
0,6,-101.715,-357.656,0
0,7,-101.765,-357.818,0
0,8,-101.851,-357.802,0
0,9,-101.836,-358.023,0
0,10,-101.927,-357.781,0
0,11,-101.959,-358.093,0
0,12,-101.925,-358.031,0
0,13,-101.711,-357.736,0
0,14,-101.72,-357.674,0
0,15,-101.782,-357.77,0
0,16,-101.802,-357.74,0
0,17,-101.85,-357.972,0
0,18,-101.937,-358.058,0
1,0,-101.914,-358.054,0
1,1,-101.85,-357.865,0
1,2,-102.226,-358.388,0
1,3,-102.297,-358.384,0
1,4,-101.943,-357.873,0
1,5,-102.082,-358.289,0
1,6,-101.872,-357.896,0
1,7,-101.914,-358.064,0
1,8,-101.997,-358.047,0
1,9,-101.983,-358.271,0
1,10,-102.085,-358.022,0
1,11,-102.14,-358.31,0
1,12,-102.037,-358.288,0
1,13,-101.87,-357.975,0
1,14,-101.888,-357.905,0
1,15,-101.926,-358.014,0
1,16,-101.969,-357.975,0
1,17,-101.975,-358.232,0
1,18,-102.083,-358.3,0
2,0,-102.059,-358.301,0
2,1,-101.975,-358.124,0
2,2,-102.445,-358.576,0
2,3,-102.556,-358.508,0
2,4,-102.103,-358.112,0
2,5,-102.288,-358.49,0
2,6,-102.006,-358.149,0
2,7,-102.082,-358.292,0
2,8,-102.143,-358.291,0
2,9,-102.196,-358.464,0
2,10,-102.293,-358.219,0
2,11,-102.368,-358.484,0
2,12,-102.259,-358.47,0
2,13,-102.012,-358.225,0
2,14,-102.025,-358.158,0
2,15,-102.068,-358.261,0
2,16,-102.114,-358.224,0
2,17,-102.17,-358.438,0
2,18,-102.302,-358.488,0
3,0,-102.281,-358.485,0
3,1,-102.158,-358.339,0
3,2,-102.695,-358.707,0
3,3,-102.823,-358.611,0
3,4,-102.328,-358.293,0
3,5,-102.521,-358.658,0
3,6,-102.232,-358.324,0
3,7,-102.315,-358.462,0
3,8,-102.382,-358.451,0
3,9,-102.438,-358.621,0
3,10,-102.537,-358.372,0
3,11,-102.616,-358.63,0
3,12,-102.491,-358.641,0
3,13,-102.243,-358.395,0
3,14,-102.263,-358.318,0
3,15,-102.317,-358.405,0
3,16,-102.36,-358.371,0
3,17,-102.396,-358.616,0
3,18,-102.538,-358.652,0
4,0,-102.515,-358.652,0
4,1,-102.385,-358.514,0
4,2,-102.981,-358.74,0
4,3,-103.101,-358.684,0
4,4,-102.575,-358.44,0
4,5,-102.795,-358.745,0
4,6,-102.473,-358.482,0
4,7,-102.548,-358.63,0
4,8,-102.603,-358.633,0
4,9,-102.682,-358.765,0
4,10,-102.805,-358.477,0
4,11,-102.894,-358.706,0
4,12,-102.753,-358.76,0
4,13,-102.477,-358.564,0
4,14,-102.502,-358.479,0
4,15,-102.551,-358.571,0
4,16,-102.599,-358.532,0
4,17,-102.635,-358.774,0
4,18,-102.819,-358.715,0
